room_id,price,included,area,city,street,details,time of extraction
2210442, 290,Incl. vaste lasten,70 m², Hasselt,Mulertstraat,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710935646
2210415,,,,,,,
2210431, 645,Incl. vaste lasten,10 m², Groningen,Paterswoldseweg,"['Gedeelde woonkamer', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935650
2210434, 850,Incl. vaste lasten,17 m², Amsterdam,Hofgeest,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935651
2210422, 775,Incl. vaste lasten,7 m², Elst,Koningin Wilhelminastraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935652
2200908, 249,Incl. vaste lasten,12 m², Nijmegen,Graadt van Roggenstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935653
2210429, 330,Incl. vaste lasten,14 m², Breda,Balfortstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935654
2210428, 300,Incl. vaste lasten,14 m², Breda,Heuvelstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935656
2210424, 600,Incl. vaste lasten,16 m², Enschede,Hooiraamhoek,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935657
2210423, 250,Incl. vaste lasten,15 m², Nijmegen,Graadt van Roggenstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935658
2209054, 525,Incl. vaste lasten,11 m², Sittard,Henri Jonasstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935658
2210410, 870,Incl. vaste lasten,10 m², Rotterdam,Spoorsingel,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935662
2210411, 650,Excl. vaste lasten,10 m², Amsterdam,Notweg,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935662
2209860, 950,Incl. vaste lasten,13 m², Amsterdam,Notweg,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935663
2210409, 650,Incl. vaste lasten,35 m², Wageningen,Belvedere,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935664
2210154, 391,Incl. vaste lasten,16 m², Groningen,Schoolholm,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935665
2210405,â‚¬Â 430,Incl. vaste lasten,12 mÂ², Groningen,Zuiderpark,"['PrivÃ© keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935667
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935670
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935671
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710935672
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935673
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935674
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935676
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935677
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710935678
2210407, 385,Incl. vaste lasten,13 m², Groningen,Schoolholm,"['Geen woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935679
2210403,â‚¬Â 400,Incl. vaste lasten,13 mÂ², Groningen,Herman Colleniusstraat,"['PrivÃ© keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935681
2210362, 450,Excl. vaste lasten,45 m², Groningen,Oosterstraat,"['Privé woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Energielabel D', '8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935683
2210398, 300,Excl. vaste lasten,18 m², Enschede,Tubantiasingel,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935684
2210397, 700,Incl. vaste lasten,10 m², Alphen aan den Rijn,Marsdiep,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935685
2053492, 380,Incl. vaste lasten,16 m², Enschede,Witbreuksweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', '7 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935687
2210379, 700,Incl. vaste lasten,16 m², Tilburg,Alleenhouderstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935688
2210391, 950,Incl. vaste lasten,13 m², Amsterdam,Notweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935691
2210375, 300,Incl. vaste lasten,16 m², Eindhoven,Mauritsstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '7 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935692
2210371, 695,Incl. vaste lasten,7 m², Zeist,Comeniuslaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935694
2210395, 525,Incl. vaste lasten,18 m², Enschede,Laaressingel,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935695
2210382, 650,Excl. vaste lasten,10 m², Amsterdam,Notweg,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935696
2210322, 500,Incl. vaste lasten,12 m², Breda,Lage Kant,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935696
2210358, 600,Incl. vaste lasten,10 m², Emmen,Hoofdstraat,"['Gedeelde woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935698
2210349, 560,Incl. vaste lasten,20 m², Breda,Wilhelminastraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935699
2206195, 265,Excl. vaste lasten,12 m², Leeuwarden,Baljeestraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935700
2047159, 625,Excl. vaste lasten,35 m², Groningen,Stuurhut,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Energielabel B', 'Geen huisdieren toegestaan']",1710935701
2191458, 425,Incl. vaste lasten,16 m², Maastricht,Hogeborg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Energielabel C', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935702
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935703
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935704
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710935708
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935708
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935710
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935711
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935712
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710935713
2210342, 1.060,Incl. vaste lasten,11 m², Amstelveen,Mr. F.A. van Hallweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel D', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren in overleg']",1710935714
2210015, 530,Incl. vaste lasten,12 m², Delft,Oostblok,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935715
2210042, 800,Excl. vaste lasten,18 m², Zaandam,Mazurka,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935716
2209819, 410,Incl. vaste lasten,17 m², Groningen,Oosterweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935717
2210334, 830,Incl. vaste lasten,15 m², Amsterdam,Tekkopstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '5 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935718
2210339, 870,Incl. vaste lasten,15 m², Den Haag,Smaragdhorst,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935721
2210333, 250,Incl. vaste lasten,20 m², Maastricht,Tongerseweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935722
2210332, 450,Incl. vaste lasten,14 m², Arnhem,Kramersgildeplein,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935724
2210318, 1.190,Excl. vaste lasten,25 m², Utrecht,Jacobijnenstraat,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Geen internet', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710935724
2203817, 1.225,Excl. vaste lasten,9 m², Amsterdam,Jan Hanzenstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935725
2210336, 435,Incl. vaste lasten,15 m², Breda,Waterstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935727
2203934, 695,Excl. vaste lasten,21 m², Breda,Noutenhof,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935728
2210320, 540,Incl. vaste lasten,11 m², Utrecht,Nicolaasweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '7 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935728
2207055, 925,Incl. vaste lasten,20 m², Rotterdam,Meidoornsingel,"['Privé woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935729
2210308, 850,Incl. vaste lasten,14 m², Zaandam,Pharus,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935730
2210305, 335,Incl. vaste lasten,14 m², Groningen,Framaheerd,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935732
2210306, 750,Incl. vaste lasten,7 m², Zaandam,Pharus,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935734
2210304, 375,Incl. vaste lasten,11 m², Groningen,Louise Henriettestraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935735
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935737
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935739
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710935740
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935741
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710935741
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935742
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710935743
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710935744
